,Date,Ammonia,PM10,PM25,Wind_speed,Temperature,Rainfall,Quadrante
629,2015-11-10,4.9,,,0.2959245143121395,13.290972222222225,0.0,4
630,2015-11-11,8.4,58.0,37.0,0.1564101219423635,12.690277777777778,0.0,4
631,2015-11-12,5.300000000000001,61.0,45.0,0.4261503536900802,11.708333333333334,0.0,4
632,2015-11-13,9.6,54.0,41.0,0.201044303893881,9.769444444444446,0.0,1
633,2015-11-14,5.6000000000000005,43.0,35.0,0.3817275674323093,9.877083333333331,0.2,1
634,2015-11-15,5.800000000000001,39.0,31.0,0.3764092062757702,10.279861111111112,0.0,4
635,2015-11-16,4.7,40.0,29.0,0.0565278495043143,10.708333333333334,0.6000000000000001,3
636,2015-11-17,4.0,45.0,33.0,0.4336895357289081,10.22638888888889,0.0,3
637,2015-11-18,2.9000000000000004,33.0,23.0,0.230394534202518,9.284027777777778,0.2,3
638,2015-11-19,3.1,39.0,20.0,0.3126332191753599,10.817361111111111,0.2,3
639,2015-11-20,3.8,43.0,28.0,0.2544192415984003,11.850694444444445,0.0,3
640,2015-11-21,4.5,24.0,20.0,0.4750750414144972,8.668055555555556,22.399999999999995,1
641,2015-11-22,2.5,22.0,15.0,0.3000138393731303,6.054166666666666,0.6000000000000001,4
642,2015-11-23,3.2,25.0,19.0,0.1176235331551189,4.465277777777778,0.4,4
643,2015-11-24,2.4000000000000004,41.0,37.0,0.0889154450719408,4.750694444444445,0.0,4
644,2015-11-25,12.3,80.0,65.0,0.2551380758353303,1.9159722222222224,0.0,1
645,2015-11-26,5.7,78.0,63.0,0.6792373343971467,2.4111111111111114,0.0,4
646,2015-11-27,4.3,60.0,,0.1873499352216408,3.156944444444445,0.0,4
647,2015-11-28,9.2,62.0,52.0,0.4220609909508872,1.6173611111111117,0.0,4
648,2015-11-29,9.0,86.0,77.0,0.1840535226553331,2.3638888888888885,0.0,3
649,2015-11-30,4.2,75.0,73.0,0.2386413845360002,4.429861111111112,0.0,4
650,2015-12-01,8.6,99.0,85.0,0.2258413974785377,2.7079710144927533,0.0,1
651,2015-12-02,7.0,76.0,59.0,0.3457927680739515,2.297916666666666,0.0,4
652,2015-12-03,2.5,45.0,22.0,0.5149831055327497,3.803472222222223,0.0,4
653,2015-12-04,1.8,38.0,20.0,0.2196511794774357,3.2298611111111115,0.0,4
654,2015-12-05,2.8000000000000003,48.0,41.0,0.54022962653814,5.184722222222223,0.0,4
655,2015-12-06,1.9,42.0,36.0,0.1096912034432258,5.258333333333334,0.0,3
656,2015-12-07,4.800000000000001,73.0,64.0,0.21839508400943,6.740277777777778,0.0,4
657,2015-12-08,5.1000000000000005,72.0,53.0,0.439616268619155,5.701388888888889,0.0,3
658,2015-12-09,2.2,,,0.4991505424257969,5.649305555555555,0.0,4
659,2015-12-10,1.5,36.0,29.0,0.6586263598059289,3.636805555555556,0.0,4
660,2015-12-11,1.3,51.0,39.0,0.7064978229246742,2.4562500000000003,0.0,4
661,2015-12-12,1.1,57.0,47.0,0.0676936334533439,2.268055555555556,0.0,4
662,2015-12-13,3.6,63.0,59.0,0.0339692556835661,4.755555555555556,0.0,4
663,2015-12-14,7.4,70.0,60.0,0.153164641819845,6.297916666666667,0.0,4
664,2015-12-15,4.5,89.0,75.0,0.2964046757659404,5.768055555555556,0.0,4
665,2015-12-16,8.4,103.0,78.0,0.2098948348536988,7.592361111111112,0.0,4
666,2015-12-17,4.6000000000000005,95.0,78.0,0.4156965242873451,6.852777777777779,0.0,4
667,2015-12-18,4.3,90.0,77.0,0.4790568776481976,5.331944444444445,0.0,3
668,2015-12-19,4.2,82.0,74.0,0.2596583442554396,5.856944444444445,0.0,4
669,2015-12-20,3.7,64.0,62.0,0.3729091507117851,5.3277777777777775,0.0,3
670,2015-12-21,4.4,56.0,41.0,0.1032530394500489,4.993055555555556,0.0,2
671,2015-12-22,6.5,82.0,66.0,0.1238464652391979,7.777083333333334,0.0,1
672,2015-12-23,7.300000000000001,67.0,51.0,0.4982040530922592,6.299305555555556,0.0,2
673,2015-12-24,4.0,50.0,47.0,0.3344558414122092,6.9006944444444445,2.2,4
674,2015-12-25,3.1,60.0,53.0,0.6051098411676156,7.35,0.0,4
675,2015-12-26,2.2,59.0,52.0,0.9470781720922152,5.187500000000001,0.0,4
676,2015-12-27,1.2000000000000002,39.0,27.0,0.3977559717449279,3.416666666666667,0.0,4
677,2015-12-28,0.6000000000000001,43.0,18.0,0.7978839545161883,2.370138888888889,0.0,4
678,2015-12-29,0.5,41.0,30.0,0.5012085616385259,1.6284722222222223,0.0,4
679,2015-12-30,2.4000000000000004,48.0,37.0,0.3265958971811613,3.461111111111111,0.0,1
680,2015-12-31,5.800000000000001,39.0,31.0,0.4711220924489694,3.6888888888888887,0.0,1
681,2016-01-01,9.0,50.0,38.0,0.3713458084389691,1.096527777777778,0.0,4
682,2016-01-02,2.8000000000000003,46.0,40.0,0.3110421368541056,0.675,7.200000000000004,1
683,2016-01-03,1.6,38.0,33.0,0.4398928219741354,1.7833333333333332,1.6,4
684,2016-01-04,1.4,33.0,31.0,0.5694727092158769,1.876388888888889,1.2,4
685,2016-01-05,2.1,,34.0,0.1744694833831269,2.917361111111111,0.0,4
686,2016-01-06,2.2,45.0,40.0,1.3915428231243354,4.436805555555556,0.2,3
687,2016-01-07,1.8,53.0,44.0,0.1046070027880648,1.975694444444444,0.0,4
688,2016-01-08,4.0,60.0,57.0,0.1708485846434502,2.191666666666667,0.0,1
689,2016-01-09,1.8,58.0,50.0,0.8484317407509879,4.205555555555556,3.4000000000000004,4
690,2016-01-10,1.7000000000000002,35.0,34.0,0.2016994641238707,5.174305555555556,0.0,4
691,2016-01-11,2.2,36.0,31.0,0.4410886372698739,6.417361111111112,0.4,4
692,2016-01-12,1.9,22.0,12.0,1.7961432349416526,8.13888888888889,0.0,3
693,2016-01-13,1.2000000000000002,15.0,14.0,3.02533522491459,8.265972222222222,0.0,3
694,2016-01-14,2.7,35.0,29.0,0.0791144609823461,2.1625,1.2,1
695,2016-01-15,1.5,31.0,24.0,1.9594649490085785,4.011111111111112,0.0,4
696,2016-01-16,4.7,47.0,20.0,0.5743098811904742,2.427083333333333,0.0,4
697,2016-01-17,3.3000000000000003,19.0,14.0,1.2460991341297625,3.010416666666666,0.0,4
698,2016-01-18,2.9000000000000004,46.0,29.0,0.3111431749867597,0.2368055555555555,0.0,4
699,2016-01-19,14.5,51.0,36.0,0.4166591834551919,-0.8104166666666661,0.0,1
700,2016-01-20,17.8,76.0,56.0,0.1416742343365122,-0.4437500000000002,0.0,4
701,2016-01-21,15.5,90.0,69.0,0.4961435818148745,0.407638888888889,0.0,1
702,2016-01-22,13.3,114.0,88.0,0.4324200049953209,0.172916666666666,0.0,4
703,2016-01-23,5.5,104.0,88.0,0.621428652721774,1.9145833333333333,0.0,3
704,2016-01-24,6.0,117.0,102.0,0.2800809345782454,1.3368055555555558,0.0,4
705,2016-01-25,9.0,124.0,105.0,0.3711665077066026,3.5527777777777785,0.0,3
706,2016-01-26,8.0,90.0,72.0,0.6072427260473807,5.918055555555556,0.0,3
707,2016-01-27,15.5,101.0,86.0,0.0884412881840115,6.375,0.0,1
708,2016-01-28,14.5,105.0,89.0,0.0905625011213339,8.65625,0.0,1
709,2016-01-29,18.1,96.0,79.0,0.1793518101225997,9.464583333333334,0.0,4
710,2016-01-30,12.1,131.0,110.0,0.2211565309332954,7.10625,0.6000000000000001,1
711,2016-01-31,7.4,57.0,41.0,0.7725252303323273,7.016666666666667,0.0,3
712,2016-02-01,5.1000000000000005,47.0,33.0,0.266939579390776,6.113888888888889,0.0,1
713,2016-02-02,5.4,46.0,37.0,0.2141393401282078,7.748611111111112,0.0,2
714,2016-02-03,5.9,47.0,34.0,0.1456565048049702,7.8381944444444445,3.400000000000001,3
715,2016-02-04,3.1,35.0,24.0,0.7051859796490308,6.616666666666666,0.2,3
716,2016-02-05,6.1000000000000005,38.0,29.0,0.9769710057142128,5.316666666666667,0.0,1
717,2016-02-06,9.6,56.0,46.0,0.5201820982789602,4.891666666666668,0.0,4
718,2016-02-07,11.9,31.0,28.0,1.002115445209197,6.3875,6.800000000000004,1
719,2016-02-08,3.1,29.0,23.0,1.1479637805789609,7.685416666666667,3.8,4
720,2016-02-09,4.5,40.0,37.0,1.0532818216119464,6.9125000000000005,2.2,1
721,2016-02-10,2.0,25.0,13.0,3.1739220430465034,8.652777777777779,0.0,3
722,2016-02-11,2.1,31.0,18.0,0.126697254743114,5.320833333333334,0.0,4
723,2016-02-12,7.5,40.0,33.0,0.558284810753014,4.844444444444444,13.599999999999996,1
724,2016-02-13,2.5,41.0,36.0,0.6803731000167892,4.677777777777778,0.0,4
725,2016-02-14,4.3,39.0,36.0,0.2234936361428579,4.90625,7.200000000000003,1
726,2016-02-15,2.4000000000000004,35.0,33.0,0.2721348958308434,6.6430555555555575,5.000000000000003,4
727,2016-02-16,1.5,12.0,9.0,0.8015374106953961,7.027083333333334,17.399999999999995,1
728,2016-02-17,1.6,17.0,12.0,0.7078579765165655,5.830555555555556,8.4,2
729,2016-02-18,3.1,34.0,27.0,1.5440989785896124,7.3,0.0,4
730,2016-02-19,1.4,45.0,36.0,0.5719402448303297,8.458333333333334,0.0,4
731,2016-02-20,2.4000000000000004,30.0,26.0,0.454216665552847,8.269444444444444,0.0,4
732,2016-02-21,2.8000000000000003,34.0,25.0,0.5958205818553785,9.345138888888888,0.0,3
733,2016-02-22,6.0,60.0,58.0,0.626546634499603,8.961111111111112,0.0,1
734,2016-02-23,4.5,76.0,61.0,0.1429748287929926,10.247222222222224,0.0,3
735,2016-02-24,3.7,36.0,26.0,1.6403103881848424,7.845833333333335,0.0,1
736,2016-02-25,4.7,21.0,18.0,0.5030917286614937,8.073611111111111,0.2,2
737,2016-02-26,6.0,34.0,27.0,1.342789065217569,5.625694444444444,2.4000000000000004,1
738,2016-02-27,4.3,18.0,16.0,2.112199817584414,5.453472222222223,12.399999999999997,1
739,2016-02-28,3.8,7.0,7.0,2.24823223888708,8.74375,22.000000000000004,1
740,2016-02-29,2.3000000000000003,11.0,8.0,2.968097562957787,9.758333333333336,28.399999999999984,1
741,2016-03-01,1.6,36.0,32.0,0.4547054832097075,10.966666666666669,0.0,4
742,2016-03-02,4.6000000000000005,47.0,40.0,1.5086495959562172,10.211805555555555,5.4,1
743,2016-03-03,2.0,6.0,4.0,0.7171667229563279,8.358333333333334,14.4,1
744,2016-03-04,1.8,30.0,23.0,0.4803571909155273,6.469444444444443,0.0,1
745,2016-03-05,3.2,24.0,21.0,1.5691780412608298,5.933333333333334,14.0,1
746,2016-03-06,0.7000000000000001,36.0,31.0,0.800414533584549,3.244444444444445,0.0,4
747,2016-03-07,0.9,42.0,37.0,0.968985991594424,6.104861111111111,0.0,3
748,2016-03-08,2.0,33.0,27.0,0.6021695550272115,5.460416666666667,0.0,2
749,2016-03-09,1.5,19.0,21.0,0.4111353910387587,6.299305555555556,1.6,4
750,2016-03-10,2.2,41.0,34.0,0.3565144488326375,9.66875,0.0,4
751,2016-03-11,3.8,38.0,30.0,0.3060823809041303,9.221527777777778,0.0,1
752,2016-03-12,5.9,35.0,30.0,0.5971923795912885,12.179166666666667,0.0,1
753,2016-03-13,4.0,22.0,18.0,0.5735357089446318,11.675,0.0,1
754,2016-03-14,4.6000000000000005,26.0,22.0,0.5927577503707604,11.11875,0.0,1
755,2016-03-15,6.5,36.0,27.0,0.6023667974315068,8.612499999999999,0.4,1
756,2016-03-16,2.8000000000000003,19.0,16.0,3.3484714308513714,6.950694444444445,2.2,1
757,2016-03-17,5.2,34.0,,0.0576403223164956,9.699305555555556,0.0,4
758,2016-03-18,3.6,43.0,30.0,1.0888610918667343,10.629166666666668,0.0,4
759,2016-03-19,5.6000000000000005,36.0,25.0,0.7413051164926346,12.002083333333337,0.0,4
760,2016-03-20,10.0,31.0,24.0,0.4253875954368876,12.88125,0.0,4
761,2016-03-21,7.9,37.0,30.0,0.2704178176970128,12.94375,0.0,1
762,2016-03-22,11.0,41.0,32.0,0.9544248188841964,10.845833333333337,0.0,1
763,2016-03-23,6.7,28.0,21.0,1.2129996115611938,11.10625,0.0,2
764,2016-03-24,12.7,37.0,27.0,0.3694923654015786,10.465277777777777,0.0,1
765,2016-03-25,14.4,33.0,23.0,0.5008666292205799,11.168055555555554,0.0,1
766,2016-03-26,14.5,45.0,33.0,0.616047072962691,11.947916666666668,0.0,1
767,2016-03-27,12.4,40.0,34.0,0.3566314498795138,12.634027777777778,0.2,1
768,2016-03-28,8.9,33.0,31.0,0.8284966374788666,11.920833333333334,1.4,1
769,2016-03-29,8.6,28.0,19.0,0.2400000619531036,14.818055555555556,0.0,3
770,2016-03-30,13.0,34.0,21.0,0.6735401876758734,14.767361111111112,0.0,1
771,2016-03-31,13.8,44.0,31.0,0.8764256898315067,14.583333333333334,0.0,1
772,2016-04-01,8.8,44.0,26.0,0.4664020860872815,14.818055555555556,0.0,1
773,2016-04-02,14.1,49.0,29.0,1.0538008351396524,15.228472222222225,0.0,1
774,2016-04-03,9.9,40.0,31.0,0.3868236637939777,16.476388888888888,0.0,1
775,2016-04-04,8.6,41.0,32.0,1.5655532026164516,15.188194444444443,0.0,1
776,2016-04-05,7.0,44.0,34.0,0.4377251969538329,15.054861111111112,0.0,1
777,2016-04-06,5.9,76.0,54.0,0.1801047621110921,17.15486111111111,0.0,4
778,2016-04-07,9.1,57.0,44.0,1.502946205630215,16.25347222222222,0.0,1
779,2016-04-08,6.2,42.0,35.0,0.7896742288208957,14.961805555555555,0.0,1
780,2016-04-09,5.1000000000000005,,,0.3150278480253684,15.679166666666667,0.0,1
781,2016-04-10,6.300000000000001,,,0.231629834178422,16.330555555555556,0.0,4
782,2016-04-11,4.1000000000000005,,,0.4917694113981189,17.181250000000002,0.0,3
783,2016-04-12,3.4000000000000004,22.0,14.0,0.4629467514928583,17.710416666666667,0.0,4
784,2016-04-13,5.4,27.0,11.0,0.3090000072154839,17.170833333333334,22.8,1
785,2016-04-14,3.4000000000000004,11.0,6.0,0.8421587007451427,17.139583333333334,0.6000000000000001,4
786,2016-04-15,4.6000000000000005,21.0,12.0,0.5198130770784097,17.013194444444444,0.0,1
787,2016-04-16,4.0,18.0,6.0,1.449314320816634,18.54305555555556,0.0,2
788,2016-04-17,3.6,21.0,10.0,1.857844613823507,18.391666666666666,0.0,2
789,2016-04-19,1.8,15.0,13.0,0.2977652236300902,15.420833333333334,9.2,3
790,2016-04-20,3.3000000000000003,33.0,18.0,1.3123939114098138,16.660416666666666,0.0,1
791,2016-04-21,3.4000000000000004,30.0,22.0,0.6233144199592846,16.825694444444444,0.0,1
792,2016-04-22,5.800000000000001,24.0,22.0,0.8441056601118483,18.54513888888889,0.0,3
793,2016-04-23,6.7,18.0,8.0,0.4109119326458084,16.084027777777777,8.399999999999999,1
794,2016-04-24,4.0,14.0,8.0,1.0311751268618667,13.210416666666667,30.0,1
795,2016-04-25,1.8,12.0,11.0,1.1694673467044143,12.677083333333334,0.2,3
796,2016-04-26,2.4000000000000004,32.0,24.0,0.9952398411442364,12.62152777777778,0.0,1
797,2016-04-27,2.4000000000000004,22.0,15.0,0.7954884800494229,13.73611111111111,0.0,1
798,2016-04-28,2.3000000000000003,,6.0,1.535451935805661,12.566666666666668,0.2,1
799,2016-04-29,2.7,18.0,11.0,1.1481148822890943,15.444444444444446,0.2,1
800,2016-04-30,4.0,18.0,12.0,1.5443352930527734,15.298611111111112,5.2,1
801,2016-05-01,2.3000000000000003,11.0,10.0,0.954243146951406,10.729166666666668,10.8,1
802,2016-05-02,2.1,8.0,7.0,0.8278377851334363,14.169444444444444,1.0,3
803,2016-05-03,2.7,19.0,18.0,0.803732519060057,17.835416666666667,0.0,3
804,2016-05-04,3.4000000000000004,21.0,17.0,0.789454022376668,18.209722222222226,0.0,3
805,2016-05-05,3.3000000000000003,17.0,15.0,0.9910902118168762,17.041666666666668,0.0,2
806,2016-05-06,3.1,30.0,20.0,0.4100626947433616,18.161111111111115,0.0,3
807,2016-05-07,5.5,28.0,18.0,0.5002618801643975,19.259154929577463,0.0,1
808,2016-05-08,4.5,14.0,7.0,0.724883147388876,19.249305555555555,0.0,2
809,2016-05-09,4.7,27.0,25.0,0.6560146189399239,16.81041666666667,4.200000000000001,1
810,2016-05-10,7.7,36.0,32.0,0.6629303537773116,17.665277777777778,3.2000000000000006,1
811,2016-05-11,6.4,31.0,26.0,1.9910888475539104,14.879861111111111,19.599999999999994,1
812,2016-05-12,3.3000000000000003,16.0,7.0,0.522827995584137,16.17361111111111,4.2,1
813,2016-05-13,3.5,34.0,30.0,0.3559590618096208,15.9,0.6000000000000001,4
814,2016-05-14,6.5,35.0,30.0,0.4155895711691848,17.959722222222222,24.6,1
815,2016-05-15,4.2,14.0,12.0,0.6381087225180694,17.10902777777778,0.2,1
816,2016-05-16,2.8000000000000003,24.0,18.0,1.1404976958934845,16.518055555555556,0.0,1
817,2016-05-17,2.9000000000000004,26.0,22.0,0.7230121382040369,16.96388888888889,0.0,1
818,2016-05-18,5.4,23.0,19.0,0.6245194900542518,18.49652777777778,0.0,1
819,2016-05-19,3.7,9.0,6.0,0.3771781425456877,13.20277777777778,16.999999999999993,1
820,2016-05-20,2.6,11.0,8.0,0.6640745330359727,18.404166666666665,0.2,3
821,2016-05-21,5.4,21.0,16.0,0.3964370159266626,21.285416666666663,0.0,1
822,2016-05-22,8.200000000000001,16.0,14.0,0.7544006123923154,22.747222222222224,0.0,2
823,2016-05-23,4.800000000000001,21.0,,0.2154706884422097,16.748611111111114,7.600000000000001,1
824,2016-05-24,3.6,13.0,,0.5801858711899306,19.93402777777778,0.2,3
825,2016-05-25,6.7,29.0,,1.1968500659212855,20.565972222222225,0.0,4
826,2016-05-26,6.0,19.0,11.0,0.2951639150900619,22.339583333333334,0.0,4
827,2016-05-28,10.2,17.0,,0.932982231324062,24.415972222222223,0.0,1
828,2016-05-29,8.1,20.0,12.0,0.9814525100348708,19.37361111111112,12.0,1
829,2016-05-30,6.300000000000001,20.0,13.0,0.4894681416748718,18.777083333333334,7.800000000000002,1
830,2016-05-31,5.5,20.0,13.0,0.5727154979882656,19.079166666666666,1.0,1
831,2016-06-01,9.0,19.0,13.0,0.5708779219997522,19.78263888888889,0.0,2
832,2016-06-02,12.7,36.0,34.0,0.3703694750289459,18.93263888888889,27.000000000000004,4
833,2016-06-03,10.5,25.0,20.0,0.2452816511665184,20.13402777777778,0.4,1
834,2016-06-04,12.5,20.0,15.0,0.3694116298079963,18.9625,3.8000000000000007,4
835,2016-06-05,5.9,25.0,19.0,0.674824963693007,21.069444444444446,0.0,4
836,2016-06-06,6.7,22.0,21.0,0.1662690873170605,21.51805555555556,24.399999999999995,1
837,2016-06-07,9.5,32.0,28.0,0.3934662687113448,23.500694444444445,0.0,1
838,2016-06-08,12.1,34.0,24.0,0.1814973938830822,22.219444444444445,4.400000000000001,4
839,2016-06-09,6.800000000000001,20.0,14.0,0.5393209980295974,20.42430555555556,10.8,1
840,2016-06-10,5.4,22.0,19.0,0.1331844413753434,21.697916666666668,0.2,1
841,2016-06-11,8.4,34.0,22.0,0.6319839337677527,22.04583333333333,0.0,1
842,2016-06-12,4.9,10.0,4.0,0.175519713937722,20.01875,20.19999999999999,2
843,2016-06-13,5.800000000000001,15.0,11.0,0.4496187042200225,22.12777777777778,0.0,1
844,2016-06-14,5.9,15.0,10.0,0.820095840052628,20.697222222222223,5.6000000000000005,1
845,2016-06-15,4.0,10.0,,0.6691199410147108,21.242361111111112,12.999999999999998,3
846,2016-06-16,4.4,23.0,15.0,1.5651866481584475,23.589583333333334,0.0,1
847,2016-06-17,2.9000000000000004,,,2.312274535857647,22.775694444444447,0.0,3
848,2016-06-18,2.0,,,0.4204363832029391,20.22986111111112,4.4,4
849,2016-06-19,2.8000000000000003,,,0.3358457268592938,20.020833333333336,0.0,4
850,2016-06-20,3.3000000000000003,,,0.5961738670106022,22.631944444444446,0.0,3
851,2016-06-21,7.1000000000000005,16.0,13.0,0.725748497604199,24.106250000000003,0.0,1
852,2016-06-22,10.1,12.0,9.0,0.3871913011269025,25.98680555555556,0.0,1
853,2016-06-23,13.8,35.0,25.0,0.4224542883235138,27.927777777777777,0.0,1
854,2016-06-24,17.6,50.0,34.0,0.298448648292532,28.825000000000003,0.0,1
855,2016-06-25,13.6,35.0,18.0,0.0861853039269548,29.1,0.0,1
856,2016-06-26,7.300000000000001,11.0,2.0,0.3659796724938052,27.2375,0.0,1
857,2016-06-27,5.0,15.0,7.0,0.4182743259653256,25.61388888888889,0.0,4
858,2016-06-28,4.800000000000001,15.0,3.0,0.709281943897313,26.00486111111111,0.0,1
859,2016-06-29,5.6000000000000005,13.0,3.0,0.8073361013428134,26.66736111111112,0.0,1
860,2016-06-30,6.800000000000001,28.0,15.0,0.4517238900263987,26.79375,0.0,4
861,2016-07-01,4.800000000000001,24.0,11.0,0.4036010843346273,27.37291666666667,0.0,4
862,2016-07-02,8.6,34.0,21.0,0.3864144474749548,26.616666666666667,0.0,4
863,2016-07-03,5.800000000000001,29.0,18.0,0.3820577388740547,27.062500000000004,0.0,4
864,2016-07-04,3.0,,,1.3627873076672083,25.492361111111112,0.0,1
865,2016-07-05,7.7,27.0,8.0,0.3888385217526058,26.990972222222226,0.0,1
866,2016-07-06,5.4,21.0,12.0,0.5931236417649991,27.359722222222224,0.0,1
867,2016-07-07,7.2,28.0,15.0,0.9786454784219676,27.50208333333333,0.0,1
868,2016-07-08,6.300000000000001,25.0,14.0,0.3393229920222776,27.508333333333336,0.0,1
869,2016-07-09,6.0,28.0,18.0,0.1235249673461467,28.47361111111111,0.0,1
870,2016-07-10,9.5,35.0,22.0,0.8004315482957097,29.602083333333333,0.0,1
871,2016-07-11,8.5,31.0,22.0,0.3082916844346012,30.37569444444445,0.0,1
872,2016-07-12,4.9,19.0,14.0,0.7579306068668495,27.497222222222224,0.0,4
873,2016-07-13,5.6000000000000005,24.0,18.0,1.7568765976447058,26.97361111111111,0.0,3
874,2016-07-14,1.9,10.0,6.0,1.59959524188909,23.27430555555556,0.0,4
875,2016-07-15,2.9000000000000004,11.0,5.0,0.5638655014600553,23.329861111111114,0.0,1
876,2016-07-16,2.0,11.0,4.0,0.5184024332708589,23.15972222222222,0.0,4
877,2016-07-17,4.6000000000000005,12.0,2.0,0.4385725643521393,24.281944444444445,0.0,1
878,2016-07-18,6.6000000000000005,,15.0,0.6951156761147184,26.860839160839163,0.0,4
879,2016-07-19,8.3,29.0,15.0,0.6082271096088069,27.791666666666668,0.0,1
880,2016-07-20,8.4,26.0,13.0,0.6988770739541643,28.850694444444443,0.0,1
881,2016-07-21,6.6000000000000005,29.0,16.0,0.5668475599000878,28.120833333333334,0.0,1
882,2016-07-22,8.700000000000001,32.0,19.0,0.8079613396597775,27.64166666666667,0.0,4
883,2016-07-23,7.800000000000001,28.0,19.0,0.5452563311354095,25.70138888888889,0.0,4
884,2016-07-24,6.800000000000001,28.0,14.0,0.6164440804774501,26.57777777777778,0.0,4
885,2016-07-25,6.6000000000000005,32.0,17.0,0.5663207715283376,28.39930555555556,0.0,4
886,2016-07-27,9.8,27.0,19.0,0.1824901747039744,27.427083333333336,3.0000000000000004,4
887,2016-07-28,5.4,9.0,3.0,0.4925569916198646,25.622222222222224,1.4,1
888,2016-07-29,8.6,17.0,16.0,0.8246357767947693,27.51875,0.0,1
889,2016-07-30,10.1,28.0,19.0,0.4004477789219144,28.61319444444445,0.0,4
890,2016-07-31,8.200000000000001,12.0,7.0,1.1529631240825375,26.520833333333336,3.4000000000000004,1
891,2016-08-01,4.7,8.0,4.0,0.5698171902031485,24.84236111111112,0.8,1
892,2016-08-02,4.9,14.0,8.0,0.7229128559759711,25.344444444444445,0.0,1
893,2016-08-03,9.0,30.0,18.0,0.8613171832739623,26.77430555555556,0.0,1
894,2016-08-04,11.9,28.0,13.0,1.0992629161936815,28.325000000000003,0.0,1
895,2016-08-05,5.5,17.0,7.0,0.3773483010864207,22.45694444444445,6.600000000000001,4
896,2016-08-06,3.6,,,0.4801245557440912,23.773611111111112,0.2,1
897,2016-08-07,7.5,10.0,7.0,0.5117389664050658,25.37986111111111,0.0,1
898,2016-08-08,8.1,20.0,14.0,0.6643521949700936,24.92569444444445,0.0,1
899,2016-08-09,14.1,25.0,15.0,0.6494152930560384,25.931944444444447,0.0,1
900,2016-08-10,6.300000000000001,,,0.7804915272756878,22.239583333333336,18.0,1
901,2016-08-11,2.4000000000000004,7.0,5.0,0.7205323685100795,20.87152777777778,3.6,1
902,2016-08-12,3.7,19.0,17.0,0.9081391426095085,21.352083333333336,0.0,1
903,2016-08-13,7.1000000000000005,20.0,9.0,0.6171485172184669,22.94652777777777,0.0,1
904,2016-08-14,15.4,31.0,23.0,0.5550915780035788,25.041666666666668,0.0,1
905,2016-08-15,11.6,17.0,10.0,0.5289474859711499,26.69166666666667,0.0,1
906,2016-08-16,8.5,14.0,8.0,0.4563123184038739,26.40833333333333,0.0,1
907,2016-08-17,6.1000000000000005,18.0,10.0,0.7704573867320028,26.343750000000004,0.0,4
908,2016-08-18,4.6000000000000005,7.0,1.0,0.5432153174977136,24.65,0.0,1
909,2016-08-19,5.0,15.0,7.0,0.8156405346146364,24.78888888888889,0.0,1
910,2016-08-20,7.6,34.0,25.0,0.8482944129382726,24.90486111111112,4.0,1
911,2016-08-21,6.9,24.0,20.0,0.3530727501095447,25.23055555555556,0.0,4
912,2016-08-22,2.8000000000000003,10.0,4.0,0.5477013615757781,23.70555555555556,0.0,1
913,2016-08-23,7.7,20.0,12.0,0.4538258241369124,23.69930555555556,0.0,1
914,2016-08-24,13.7,21.0,12.0,0.55048098720034,24.675,0.0,1
915,2016-08-25,10.6,17.0,12.0,0.839548760634868,25.383333333333333,0.0,1
916,2016-08-26,10.3,29.0,14.0,0.7559863043287356,24.94027777777778,0.0,1
917,2016-08-27,10.6,29.0,12.0,0.3863131810405943,25.32708333333333,0.0,1
918,2016-08-28,18.2,38.0,23.0,0.3131351047862099,26.36527777777778,0.0,1
919,2016-08-29,12.4,31.0,20.0,0.5432449369538672,27.35486111111112,0.0,4
920,2016-08-30,8.6,18.0,9.0,0.310453512604655,24.259722222222223,5.000000000000001,1
921,2016-08-31,9.0,21.0,13.0,0.5043909992344596,25.620833333333334,0.0,1
922,2016-09-01,13.7,35.0,28.0,0.3495965968858353,25.70208333333333,0.0,1
923,2016-09-02,17.3,36.0,23.0,0.6303877029108464,26.397222222222226,0.0,1
924,2016-09-03,17.5,32.0,21.0,0.6302671589474473,26.44861111111112,0.0,1
925,2016-09-04,18.6,36.0,23.0,0.3971101588596297,26.27013888888889,0.0,4
926,2016-09-05,10.4,25.0,15.0,0.5096730734378723,25.59027777777778,0.0,1
927,2016-09-06,7.7,21.0,13.0,0.3539055847855704,23.30069444444445,0.0,4
928,2016-09-07,7.2,24.0,19.0,0.4748499087372497,22.93125,0.0,1
929,2016-09-08,9.1,37.0,22.0,0.4499417156332859,24.425,0.0,1
930,2016-09-09,17.0,45.0,28.0,0.3541493073803194,25.303472222222226,0.0,1
931,2016-09-10,21.4,47.0,28.0,0.4334794859249191,25.37361111111111,0.0,1
932,2016-09-11,19.0,30.0,17.0,0.602807527025301,25.70694444444445,0.0,1
933,2016-09-12,11.4,34.0,18.0,0.5981999430219638,25.500694444444445,0.0,1
934,2016-09-13,17.8,53.0,32.0,0.4049481517697471,25.350694444444446,0.0,1
935,2016-09-14,16.900000000000002,42.0,23.0,0.0995082513779973,24.874305555555555,0.0,4
936,2016-09-15,11.3,45.0,32.0,0.7360167123775015,22.62430555555556,0.8,1
937,2016-09-16,8.5,42.0,28.0,0.4436894309686445,19.69375,19.800000000000004,1
