IDStation,NameStation,Date,Ammonia,Arsenic,Benzo_a_pyrene,Cadmium,Lead,Nikel,NO,NO2,NOx,Ozone,PM10,PM25
681,Moggio Loc Penscei,2015-08-25,0.2,NA,NA,NA,NA,NA,0,2.966666666666667,2.75,86.9625,12,8
681,Moggio Loc Penscei,2015-08-26,0.5,NA,NA,NA,NA,NA,0,3.6416666666666666,3.816666666666667,107.29166666666667,14,13
681,Moggio Loc Penscei,2015-08-27,1.4000000000000001,NA,NA,NA,NA,NA,0,4.766666666666667,4.733333333333333,138.44166666666666,19,12
681,Moggio Loc Penscei,2015-08-28,1.4000000000000001,NA,NA,NA,NA,NA,0,3.825,3.9916666666666667,141.05833333333334,14,13
681,Moggio Loc Penscei,2015-08-29,1.5,NA,NA,NA,NA,NA,0.008333333333333335,4.45,4.7,162.12083333333334,22,23
681,Moggio Loc Penscei,2015-08-30,1.3,NA,NA,NA,NA,NA,0.008333333333333335,4.158333333333333,4.3500000000000005,166.72083333333333,15,12
681,Moggio Loc Penscei,2015-08-31,0.9,NA,NA,NA,NA,NA,0,4.291666666666667,8.058333333333334,161.07083333333335,16,8
681,Moggio Loc Penscei,2015-09-01,1,NA,NA,NA,NA,NA,0,5.866666666666667,5.3500000000000005,151.97083333333333,18,12
681,Moggio Loc Penscei,2015-09-02,0.7000000000000001,NA,NA,NA,NA,NA,0,4.608333333333333,4.158333333333333,107.60000000000001,15,7
681,Moggio Loc Penscei,2015-09-03,0.6000000000000001,NA,NA,NA,NA,NA,0.008333333333333335,4.283333333333333,4.125,95.25,8,7
681,Moggio Loc Penscei,2015-09-04,0.8,NA,NA,NA,NA,NA,0,3.825,3.4333333333333336,106.17916666666667,11,6
681,Moggio Loc Penscei,2015-09-05,0.30000000000000004,NA,NA,NA,NA,NA,0,2.6500000000000004,1.85,96.41666666666667,5,4
681,Moggio Loc Penscei,2015-09-06,0,NA,NA,NA,NA,NA,0,2.766666666666667,2.5333333333333337,91.875,3,3
681,Moggio Loc Penscei,2015-09-07,0.2,NA,NA,NA,NA,NA,0,2.8083333333333336,3.3833333333333333,100.825,9,10
681,Moggio Loc Penscei,2015-09-08,0.7000000000000001,NA,NA,NA,NA,NA,0,3.191666666666667,2.8333333333333335,93.35416666666667,16,8
681,Moggio Loc Penscei,2015-09-09,1.3,NA,NA,NA,NA,NA,0,4.216666666666667,3.5083333333333337,98.05000000000001,19,12
681,Moggio Loc Penscei,2015-09-10,1.1,NA,NA,NA,NA,NA,0,3.141666666666667,2.7666666666666666,92.4,13,9
681,Moggio Loc Penscei,2015-09-11,1.3,NA,NA,NA,NA,NA,0,3.7500000000000004,3.0500000000000003,83.95833333333334,19,11
681,Moggio Loc Penscei,2015-09-12,1.8,NA,NA,NA,NA,NA,0,3.416666666666667,2.3833333333333333,89.29583333333333,8,NA
681,Moggio Loc Penscei,2015-09-13,1.8,NA,NA,NA,NA,NA,0,2.466666666666667,1.3166666666666669,107.03333333333333,14,5
681,Moggio Loc Penscei,2015-09-14,1.7000000000000002,NA,NA,NA,NA,NA,0,2.2333333333333334,1.75,96.17083333333333,17,4
681,Moggio Loc Penscei,2015-09-15,1.3,NA,NA,NA,NA,NA,0,3.341666666666667,2.791666666666667,91.91666666666667,15,7
681,Moggio Loc Penscei,2015-09-16,1.2000000000000002,NA,NA,NA,NA,NA,0,2.5250000000000004,1.75,92.23333333333333,7,NA
681,Moggio Loc Penscei,2015-09-17,1.2000000000000002,NA,NA,NA,NA,NA,0,2.8666666666666667,2.916666666666667,90.35000000000001,19,2
681,Moggio Loc Penscei,2015-09-18,0.6000000000000001,NA,NA,NA,NA,NA,0.008333333333333335,2.9583333333333335,3.075,92.17916666666667,10,7
681,Moggio Loc Penscei,2015-09-19,0.4,NA,NA,NA,NA,NA,0,3.316666666666667,3.7750000000000004,105.8125,13,6
681,Moggio Loc Penscei,2015-09-20,0.1,NA,NA,NA,NA,NA,0.01666666666666667,2.466666666666667,2.325,85.20833333333334,5,2
681,Moggio Loc Penscei,2015-09-21,0.6000000000000001,NA,NA,NA,NA,NA,0.008333333333333335,3.625,4.483333333333333,103.36666666666667,13,7
681,Moggio Loc Penscei,2015-09-22,1.5,NA,NA,NA,NA,NA,0,3.1583333333333337,3.4333333333333336,98.78333333333333,23,16
681,Moggio Loc Penscei,2015-09-23,1.1,NA,NA,NA,NA,NA,0.06666666666666668,2.3666666666666667,2.841666666666667,88.42083333333333,5,6
681,Moggio Loc Penscei,2015-09-24,0.1,NA,NA,NA,NA,NA,0.1,4.008333333333334,5.25,80.49166666666667,2,1
681,Moggio Loc Penscei,2015-09-25,0.6000000000000001,NA,NA,NA,NA,NA,0.1,4.45,6.2250000000000005,91.23333333333333,12,9
681,Moggio Loc Penscei,2015-09-26,2.3000000000000003,NA,NA,NA,NA,NA,0.07500000000000001,4.258333333333334,5.075,93.5125,32,21
681,Moggio Loc Penscei,2015-09-27,3.6,NA,NA,NA,NA,NA,0.1,4.075,4.291666666666667,70.08333333333334,25,18
681,Moggio Loc Penscei,2015-09-28,2.8000000000000003,NA,NA,NA,NA,NA,0.058333333333333334,4.550000000000001,5.358333333333333,67.19583333333334,16,10
681,Moggio Loc Penscei,2015-09-29,2.3000000000000003,NA,NA,NA,NA,NA,0.45,7.7,9.175,55.550000000000004,26,20
681,Moggio Loc Penscei,2015-09-30,2.2,NA,NA,NA,NA,NA,0.2833333333333334,5.908333333333333,7.333333333333334,67.21666666666667,29,13
681,Moggio Loc Penscei,2015-10-01,1.8,NA,NA,NA,NA,NA,0.13333333333333336,3.6750000000000003,4.058333333333334,66.7625,15,14
681,Moggio Loc Penscei,2015-10-02,1.7000000000000002,NA,NA,NA,NA,NA,0.08333333333333334,3.066666666666667,3.5416666666666665,59.49583333333334,12,8
681,Moggio Loc Penscei,2015-10-03,1.5,NA,NA,NA,NA,NA,0.03333333333333334,2.85,3.316666666666667,82.0125,10,7
681,Moggio Loc Penscei,2015-10-04,0.9,NA,NA,NA,NA,NA,0.05,2.4333333333333336,2.7583333333333337,92.15,9,9
681,Moggio Loc Penscei,2015-10-05,0.7000000000000001,NA,NA,NA,NA,NA,0.075,4.025,4.483333333333333,89.22916666666667,11,10
681,Moggio Loc Penscei,2015-10-06,1.1,NA,NA,NA,NA,NA,0.10000000000000002,3.9916666666666667,5.641666666666667,59.175000000000004,24,10
681,Moggio Loc Penscei,2015-10-07,1,NA,NA,NA,NA,NA,0.08333333333333333,4.125,5.683333333333334,61.858333333333334,9,8
681,Moggio Loc Penscei,2015-10-08,0.9,NA,NA,NA,NA,NA,0.11666666666666668,4.825,5.425,70.85000000000001,15,16
681,Moggio Loc Penscei,2015-10-09,1.6,NA,NA,NA,NA,NA,0.03333333333333334,4.716666666666667,4.95,77.48750000000001,27,14
681,Moggio Loc Penscei,2015-10-10,1.9000000000000001,NA,NA,NA,NA,NA,0.38333333333333336,4.533333333333333,5.3500000000000005,65.1375,16,15
681,Moggio Loc Penscei,2015-10-11,1.7000000000000002,NA,NA,NA,NA,NA,0.125,3.5583333333333336,4.191666666666666,68.375,13,11
681,Moggio Loc Penscei,2015-10-12,1.7000000000000002,NA,NA,NA,NA,NA,0.08333333333333334,4.458333333333334,4.8500000000000005,83.17500000000001,17,13
681,Moggio Loc Penscei,2015-10-13,1.6,NA,NA,NA,NA,NA,0.09166666666666667,4.208333333333334,4.95,63.80416666666667,3,2
681,Moggio Loc Penscei,2015-10-14,0.8,NA,NA,NA,NA,NA,0.25,4.366666666666667,4.783333333333333,62.45416666666667,5,3
681,Moggio Loc Penscei,2015-10-15,0.2,NA,NA,NA,NA,NA,0.15000000000000002,3.0500000000000003,3.35,74.6875,8,2
681,Moggio Loc Penscei,2015-10-16,0,NA,NA,NA,NA,NA,0.5416666666666667,5.541666666666667,8.025,70.4,7,4
681,Moggio Loc Penscei,2015-10-17,1,NA,NA,NA,NA,NA,0.35000000000000003,4.9,5.7250000000000005,59.69583333333334,24,12
681,Moggio Loc Penscei,2015-10-18,1.4000000000000001,NA,NA,NA,NA,NA,0.4,4.516666666666667,5.491666666666667,65.85833333333333,14,9
681,Moggio Loc Penscei,2015-10-19,0.5,NA,NA,NA,NA,NA,0.1,4.125,5.583333333333334,76.44166666666666,9,10
681,Moggio Loc Penscei,2015-10-20,1.2000000000000002,NA,NA,NA,NA,NA,0.4166666666666667,7.325,8.325000000000001,65.85833333333333,21,16
681,Moggio Loc Penscei,2015-10-21,1.5,NA,NA,NA,NA,NA,0.3416666666666667,6.483333333333333,7.7,65.99583333333334,24,14
681,Moggio Loc Penscei,2015-10-22,1.3,NA,NA,NA,NA,NA,0.3416666666666667,5.216666666666667,7.75,72.8375,17,15
681,Moggio Loc Penscei,2015-10-23,1,NA,NA,NA,NA,NA,0.5833333333333334,8.441666666666666,9.791666666666668,71.46666666666667,28,17
681,Moggio Loc Penscei,2015-10-24,0.9,NA,NA,NA,NA,NA,0.30000000000000004,5.733333333333334,6.216666666666667,81.85833333333333,33,19
681,Moggio Loc Penscei,2015-10-25,0.1,NA,NA,NA,NA,NA,0.15000000000000002,5.183333333333334,6.325,77.37083333333334,8,6
681,Moggio Loc Penscei,2015-10-26,0.1,NA,NA,NA,NA,NA,0.2166666666666667,5.375,6.991666666666667,82.33333333333334,12,5
681,Moggio Loc Penscei,2015-10-27,0.5,NA,NA,NA,NA,NA,0.47500000000000003,6.558333333333334,10.200000000000001,77.55416666666667,21,13
681,Moggio Loc Penscei,2015-10-28,1.8,NA,NA,NA,NA,NA,0.6000000000000001,6.916666666666667,8.683333333333334,56.075,13,7
681,Moggio Loc Penscei,2015-10-29,0.8,NA,NA,NA,NA,NA,0.55,6.625000000000001,8.316666666666666,56.38333333333333,5,4
681,Moggio Loc Penscei,2015-10-30,0.2,NA,NA,NA,NA,NA,0.43333333333333335,5.875,8.341666666666667,65.93333333333334,9,6
681,Moggio Loc Penscei,2015-10-31,0.6000000000000001,NA,NA,NA,NA,NA,0.5583333333333333,5.2250000000000005,7.625,61.875,21,19
681,Moggio Loc Penscei,2015-11-01,0.9,NA,NA,NA,NA,NA,0.5833333333333334,4.741666666666667,5.683333333333334,68.7125,30,18
681,Moggio Loc Penscei,2015-11-02,0.4,NA,NA,NA,NA,NA,0.4166666666666667,4.233333333333333,5.266666666666667,80.82083333333334,15,13
681,Moggio Loc Penscei,2015-11-03,0,NA,NA,NA,NA,NA,0.4,5.2250000000000005,6.7250000000000005,80.24166666666667,6,6
681,Moggio Loc Penscei,2015-11-04,0,NA,NA,NA,NA,NA,0.55,6.391666666666667,8.858333333333334,74.22083333333333,11,11
681,Moggio Loc Penscei,2015-11-05,0.1,NA,NA,NA,NA,NA,0.4916666666666667,6.508333333333334,7.866666666666667,69.87083333333334,13,4
681,Moggio Loc Penscei,2015-11-06,0,NA,NA,NA,NA,NA,0.37500000000000006,5.208333333333334,6.45,79.24583333333334,7,5
681,Moggio Loc Penscei,2015-11-07,0,NA,NA,NA,NA,NA,0.4666666666666667,4.391666666666667,4.966666666666667,85.75416666666668,11,4
681,Moggio Loc Penscei,2015-11-08,0,NA,NA,NA,NA,NA,0.5750000000000001,3.916666666666667,5.1000000000000005,80.275,8,3
681,Moggio Loc Penscei,2015-11-09,0,NA,NA,NA,NA,NA,0.5333333333333333,3.4250000000000003,4.6000000000000005,83.13333333333334,NA,NA
681,Moggio Loc Penscei,2015-11-10,0,NA,NA,NA,NA,NA,0.4416666666666667,3.0166666666666666,4.183333333333334,89.03333333333333,NA,NA
681,Moggio Loc Penscei,2015-11-11,0,NA,NA,NA,NA,NA,0.5333333333333333,4.208333333333333,6.441666666666666,80.10416666666667,NA,NA
681,Moggio Loc Penscei,2015-11-12,0,NA,NA,NA,NA,NA,0.6416666666666667,2.5166666666666666,3.841666666666667,80.84583333333333,7,1
681,Moggio Loc Penscei,2015-11-13,0.2,NA,NA,NA,NA,NA,0.5416666666666667,8.35,11.05,77.175,15,5
681,Moggio Loc Penscei,2015-11-14,0.5,NA,NA,NA,NA,NA,0.775,5.341666666666667,15.65,65.275,12,7
681,Moggio Loc Penscei,2015-11-15,0,NA,NA,NA,NA,NA,0.5333333333333334,1.3666666666666667,2.2083333333333335,71.20833333333334,13,5
681,Moggio Loc Penscei,2015-11-16,0,NA,NA,NA,NA,NA,0.43333333333333335,1.4416666666666667,2.325,65.07916666666667,10,5
681,Moggio Loc Penscei,2015-11-17,0.2,NA,NA,NA,NA,NA,0.675,4.508333333333334,6.183333333333334,60.11666666666667,16,8
681,Moggio Loc Penscei,2015-11-18,0.1,NA,NA,NA,NA,NA,0.675,3.7583333333333337,4.816666666666667,59.650000000000006,12,8
681,Moggio Loc Penscei,2015-11-19,0.30000000000000004,NA,NA,NA,NA,NA,0.925,6.791666666666667,8.008333333333335,49.24166666666667,16,11
681,Moggio Loc Penscei,2015-11-20,0.1,NA,NA,NA,NA,NA,0.7666666666666667,2.5333333333333337,4.216666666666667,54.0625,15,7
681,Moggio Loc Penscei,2015-11-21,0,NA,NA,NA,NA,NA,0.65,1.9416666666666669,3.0333333333333337,50.44166666666667,9,1
681,Moggio Loc Penscei,2015-11-22,0,NA,NA,NA,NA,NA,0.6583333333333334,1.7000000000000002,2.8666666666666667,50.05833333333334,1,NA
681,Moggio Loc Penscei,2015-11-23,0,NA,NA,NA,NA,NA,0.7666666666666667,1.2750000000000001,2.3083333333333336,47.212500000000006,2,2
681,Moggio Loc Penscei,2015-11-24,0,NA,NA,NA,NA,NA,0.9416666666666668,6.941666666666667,11.416666666666668,40.87916666666667,10,8
681,Moggio Loc Penscei,2015-11-25,1.3,NA,NA,NA,NA,NA,4.916666666666667,17.816666666666666,23.608333333333334,17.545833333333334,31,21
681,Moggio Loc Penscei,2015-11-26,0.1,NA,NA,NA,NA,NA,0.7083333333333334,2.5250000000000004,3.641666666666667,NA,4,4
681,Moggio Loc Penscei,2015-11-27,0,NA,NA,NA,NA,NA,0.8583333333333334,6.966666666666667,10.95,NA,8,5
681,Moggio Loc Penscei,2015-11-28,0.4,NA,NA,NA,NA,NA,1.3916666666666668,13.316666666666666,21.675,NA,12,8
681,Moggio Loc Penscei,2015-11-29,0,NA,NA,NA,NA,NA,0.9750000000000001,2.25,5.3916666666666675,NA,10,2
681,Moggio Loc Penscei,2015-11-30,0,NA,NA,NA,NA,NA,0.5416666666666667,1.1666666666666667,2.4333333333333336,NA,4,3
681,Moggio Loc Penscei,2015-12-01,0,NA,NA,NA,NA,NA,0.575,1.3416666666666668,2.3000000000000003,NA,2,NA
681,Moggio Loc Penscei,2015-12-02,0.1,NA,NA,NA,NA,NA,0.975,4.383333333333334,7.125000000000001,NA,10,17
681,Moggio Loc Penscei,2015-12-03,0.1,NA,NA,NA,NA,NA,0.625,3.6166666666666667,5.891666666666667,NA,7,9
681,Moggio Loc Penscei,2015-12-04,0.30000000000000004,NA,NA,NA,NA,NA,0.9333333333333335,3.4250000000000003,6.7250000000000005,NA,16,13
681,Moggio Loc Penscei,2015-12-05,1.1,NA,NA,NA,NA,NA,0.6333333333333334,3.066666666666667,5.925000000000001,NA,26,NA
681,Moggio Loc Penscei,2015-12-06,0.9,NA,NA,NA,NA,NA,0.5666666666666667,3.2416666666666667,4.808333333333334,NA,15,13
681,Moggio Loc Penscei,2015-12-07,0.30000000000000004,NA,NA,NA,NA,NA,0.925,4.183333333333334,7.766666666666667,NA,34,13
681,Moggio Loc Penscei,2015-12-08,0,NA,NA,NA,NA,NA,0.5416666666666667,2.4833333333333334,3.8916666666666666,NA,12,7
681,Moggio Loc Penscei,2015-12-09,0,NA,NA,NA,NA,NA,0.525,2.5250000000000004,3.4916666666666667,NA,2,3
681,Moggio Loc Penscei,2015-12-10,0,NA,NA,NA,NA,NA,0.5583333333333333,4.016666666666667,5.65,NA,4,3
681,Moggio Loc Penscei,2015-12-11,0,NA,NA,NA,NA,NA,0.6000000000000001,3.291666666666667,6.075,NA,10,5
681,Moggio Loc Penscei,2015-12-12,0,NA,NA,NA,NA,NA,0.5583333333333333,3.4583333333333335,5.383333333333334,NA,21,9
681,Moggio Loc Penscei,2015-12-13,0,NA,NA,NA,NA,NA,0.5666666666666668,2.0166666666666666,2.8666666666666667,NA,11,11
681,Moggio Loc Penscei,2015-12-14,0,NA,NA,NA,NA,NA,0.525,3.2083333333333335,4.633333333333334,NA,11,12
681,Moggio Loc Penscei,2015-12-15,0,NA,NA,NA,NA,NA,0.45,1.8916666666666668,2.9000000000000004,79.41000000000001,6,4
681,Moggio Loc Penscei,2015-12-16,0,NA,NA,NA,NA,NA,0.42500000000000004,2.325,3.4000000000000004,78.45416666666667,8,7
681,Moggio Loc Penscei,2015-12-17,0,NA,NA,NA,NA,NA,0.3666666666666667,2.9000000000000004,3.9833333333333334,77.10000000000001,7,6
681,Moggio Loc Penscei,2015-12-18,0,NA,NA,NA,NA,NA,0.3166666666666667,3.075,4.741666666666667,72.78333333333333,7,7
681,Moggio Loc Penscei,2015-12-19,0,NA,NA,NA,NA,NA,0.2666666666666667,2.2333333333333334,3.1833333333333336,77.65833333333333,10,6
681,Moggio Loc Penscei,2015-12-20,0,NA,NA,NA,NA,NA,0.275,2.316666666666667,3.416666666666667,83.17083333333333,9,NA
681,Moggio Loc Penscei,2015-12-21,0,NA,NA,NA,NA,NA,0.3916666666666667,2.6166666666666667,3.725,73.27083333333334,12,6
681,Moggio Loc Penscei,2015-12-22,0,NA,NA,NA,NA,NA,0.4083333333333334,2.2333333333333334,3.4916666666666667,74.20416666666667,27,7
681,Moggio Loc Penscei,2015-12-23,0,NA,NA,NA,NA,NA,0.30833333333333335,1.5916666666666668,2.041666666666667,78.61666666666667,11,5
681,Moggio Loc Penscei,2015-12-24,0,NA,NA,NA,NA,NA,1.3750000000000002,6.633333333333334,10.583333333333334,51.65833333333334,18,8
681,Moggio Loc Penscei,2015-12-25,0,NA,NA,NA,NA,NA,0.47500000000000003,2.0083333333333333,2.591666666666667,75.92916666666667,12,5
681,Moggio Loc Penscei,2015-12-26,0,NA,NA,NA,NA,NA,0.30000000000000004,1.6666666666666667,2.1750000000000003,80.39583333333334,10,NA
681,Moggio Loc Penscei,2015-12-27,0,NA,NA,NA,NA,NA,0.3833333333333334,1.8916666666666668,3.041666666666667,78.8875,6,1
681,Moggio Loc Penscei,2015-12-28,0,NA,NA,NA,NA,NA,0.20833333333333337,1.875,3.0083333333333333,79.9375,4,1
681,Moggio Loc Penscei,2015-12-29,0,NA,NA,NA,NA,NA,0.5416666666666667,4.15,5.241666666666667,73.9375,11,10
681,Moggio Loc Penscei,2015-12-30,0.1,NA,NA,NA,NA,NA,0.55,8.425,9.716666666666667,65.41666666666667,24,18
681,Moggio Loc Penscei,2015-12-31,1.3,NA,NA,NA,NA,NA,1.1500000000000001,9.675,10.791666666666668,35.59583333333334,38,29
681,Moggio Loc Penscei,2016-01-01,0.4,NA,NA,NA,NA,NA,0.775,4.541666666666667,6.591666666666667,64.07083333333334,17,14
681,Moggio Loc Penscei,2016-01-02,1.4000000000000001,NA,NA,NA,NA,NA,0.6833333333333333,7.766666666666667,14.4,49.68333333333334,21,17
681,Moggio Loc Penscei,2016-01-03,0.30000000000000004,NA,NA,NA,NA,NA,0.48333333333333334,4.925000000000001,6.625,62.95416666666667,6,NA
681,Moggio Loc Penscei,2016-01-04,0.2,NA,NA,NA,NA,NA,1.6166666666666667,7.425000000000001,11.425,45.19583333333333,5,7
681,Moggio Loc Penscei,2016-01-05,0,1.1,NA,0,1.1,4.2,1.375,4.758333333333334,9.55,60.075,6,3
681,Moggio Loc Penscei,2016-01-06,0,NA,0.1,NA,NA,NA,0.6000000000000001,2.9583333333333335,4.158333333333333,75.05,9,8
681,Moggio Loc Penscei,2016-01-07,0,NA,NA,NA,NA,NA,0.35833333333333334,1.2750000000000001,2.2583333333333333,78.51666666666667,4,2
681,Moggio Loc Penscei,2016-01-08,0,NA,NA,NA,NA,NA,0.46666666666666673,6.45,8.083333333333334,70.54583333333333,9,6
681,Moggio Loc Penscei,2016-01-09,0,NA,NA,NA,NA,NA,0.4,2.3833333333333333,3.3583333333333334,58.18333333333334,5,3
681,Moggio Loc Penscei,2016-01-10,0,NA,NA,NA,NA,NA,0.3166666666666667,1.8083333333333336,2.4000000000000004,67.69166666666666,5,0
681,Moggio Loc Penscei,2016-01-11,0,1.1,NA,0,1.1,4.2,0.33333333333333337,3.6500000000000004,4.5,65.17916666666667,4,0
681,Moggio Loc Penscei,2016-01-12,0,NA,0.1,NA,NA,NA,0.32500000000000007,1.5666666666666669,2.3916666666666666,73.4625,2,4
681,Moggio Loc Penscei,2016-01-13,0,NA,NA,NA,NA,NA,0.45833333333333337,1.4166666666666667,2.125,74.025,NA,NA
681,Moggio Loc Penscei,2016-01-14,0,NA,NA,NA,NA,NA,1.6583333333333337,13.441666666666668,23.125,53.82083333333334,NA,NA
681,Moggio Loc Penscei,2016-01-15,0,NA,NA,NA,NA,NA,0.5916666666666667,11.841666666666669,13.666666666666668,64.68333333333334,NA,NA
681,Moggio Loc Penscei,2016-01-16,0,NA,NA,NA,NA,NA,0.6083333333333334,1.9000000000000001,3.1,69.34583333333333,NA,NA
681,Moggio Loc Penscei,2016-01-17,0,NA,NA,NA,NA,NA,0.5916666666666667,1.5833333333333335,2.4000000000000004,76.60416666666667,NA,NA
681,Moggio Loc Penscei,2016-01-18,0,NA,NA,NA,NA,NA,0.5666666666666667,2.8583333333333334,4.775,73.67916666666667,NA,NA
681,Moggio Loc Penscei,2016-01-19,NA,NA,NA,NA,NA,NA,0.3666666666666667,1.9583333333333335,2.3000000000000003,66.39583333333334,NA,NA
681,Moggio Loc Penscei,2016-01-20,NA,1.1,NA,0.1,14.600000000000001,6.300000000000001,NA,NA,NA,52.34583333333334,20,18
681,Moggio Loc Penscei,2016-01-21,NA,NA,0.30000000000000004,NA,NA,NA,NA,NA,NA,52.99583333333334,22,20
681,Moggio Loc Penscei,2016-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.175000000000004,40,32
681,Moggio Loc Penscei,2016-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.85,19,17
681,Moggio Loc Penscei,2016-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.0875,6,4
681,Moggio Loc Penscei,2016-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.94166666666668,7,4
681,Moggio Loc Penscei,2016-01-26,NA,1.1,NA,0,4.2,4.2,NA,NA,NA,72.90416666666667,11,11
681,Moggio Loc Penscei,2016-01-27,NA,NA,0.1,NA,NA,NA,NA,NA,NA,68.23333333333333,22,20
681,Moggio Loc Penscei,2016-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.28750000000001,16,12
681,Moggio Loc Penscei,2016-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.40416666666667,28,13
681,Moggio Loc Penscei,2016-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.825,28,18
681,Moggio Loc Penscei,2016-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.54166666666667,28,21
681,Moggio Loc Penscei,2016-02-01,NA,1.1,NA,0,2.1,2.1,NA,NA,NA,80.02916666666667,6,9
681,Moggio Loc Penscei,2016-02-02,NA,NA,0.1,NA,NA,NA,NA,NA,NA,70.57083333333334,11,15
681,Moggio Loc Penscei,2016-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.84166666666667,9,10
681,Moggio Loc Penscei,2016-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.42500000000001,12,8
681,Moggio Loc Penscei,2016-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.54583333333333,12,11
681,Moggio Loc Penscei,2016-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.645833333333336,18,13
681,Moggio Loc Penscei,2016-02-07,NA,1.1,NA,0,1.1,2.1,NA,NA,NA,80.02916666666667,1,NA
681,Moggio Loc Penscei,2016-02-08,NA,NA,0.1,NA,NA,NA,NA,NA,NA,75.775,17,6
681,Moggio Loc Penscei,2016-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.0625,5,0
681,Moggio Loc Penscei,2016-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.35416666666667,6,9
681,Moggio Loc Penscei,2016-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.13333333333334,12,13
681,Moggio Loc Penscei,2016-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.47916666666667,16,8
681,Moggio Loc Penscei,2016-02-13,NA,1.1,NA,0.1,12.600000000000001,4.2,NA,NA,NA,79.48333333333333,16,12
681,Moggio Loc Penscei,2016-02-14,NA,NA,0.1,NA,NA,NA,NA,NA,NA,73.22916666666667,5,4
681,Moggio Loc Penscei,2016-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.9375,3,3
681,Moggio Loc Penscei,2016-02-16,NA,NA,NA,NA,NA,NA,1.03,5.28,6.32,51.7625,19,18
681,Moggio Loc Penscei,2016-02-17,0,NA,NA,NA,NA,NA,2.1500000000000004,4.4750000000000005,8.841666666666667,49.94166666666667,5,4
681,Moggio Loc Penscei,2016-02-18,0,NA,NA,NA,NA,NA,0.7916666666666667,4.1000000000000005,5.125,59.66666666666667,11,8
681,Moggio Loc Penscei,2016-02-19,0,1.1,NA,0,2.1,2.1,0.45,2.1500000000000004,2.8583333333333334,81.41250000000001,4,6
681,Moggio Loc Penscei,2016-02-20,0,NA,0.1,NA,NA,NA,0.5333333333333333,2.3000000000000003,3.6166666666666667,82.70833333333334,6,7
681,Moggio Loc Penscei,2016-02-21,0,NA,NA,NA,NA,NA,0.625,2.4333333333333336,4.616666666666667,85.43333333333334,6,NA
681,Moggio Loc Penscei,2016-02-22,0,NA,NA,NA,NA,NA,0.25,2.166666666666667,2.816666666666667,83.08333333333334,11,NA
681,Moggio Loc Penscei,2016-02-23,0,NA,NA,NA,NA,NA,0.6,3.391666666666667,5,72.10416666666667,16,5
681,Moggio Loc Penscei,2016-02-24,0,NA,NA,NA,NA,NA,0.6333333333333334,3.9583333333333335,9.158333333333333,76.86666666666667,19,14
681,Moggio Loc Penscei,2016-02-25,0,1.1,NA,0,10.5,4.2,1.0416666666666667,5.341666666666667,10.025,60.9125,37,26
681,Moggio Loc Penscei,2016-02-26,0,NA,0.1,NA,NA,NA,0.7000000000000001,5.375,8.091666666666667,63.487500000000004,24,17
681,Moggio Loc Penscei,2016-02-27,0.1,NA,NA,NA,NA,NA,0.26666666666666666,1.85,2.575,73.72083333333333,7,2
681,Moggio Loc Penscei,2016-02-28,0,NA,NA,NA,NA,NA,0.10833333333333334,1.05,1.3333333333333335,90.24166666666667,2,1
681,Moggio Loc Penscei,2016-02-29,0,NA,NA,NA,NA,NA,0.18333333333333335,1.8333333333333335,3.325,82.20833333333334,2,3
681,Moggio Loc Penscei,2016-03-01,0,NA,NA,NA,NA,NA,0.275,2.166666666666667,3.35,73.79583333333333,NA,NA
681,Moggio Loc Penscei,2016-03-02,0,NA,NA,NA,NA,NA,0.4166666666666667,3.841666666666667,5.9750000000000005,87.66666666666667,NA,NA
681,Moggio Loc Penscei,2016-03-03,0,NA,NA,NA,NA,NA,0.11666666666666668,1.35,1.8166666666666669,89.41250000000001,3,0
